"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft"
"115",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6429,94,NA,"A1","5008 AMBOY ROAD                          ","            ",10312,1,0,1," 15,000 "," 1,960 ",1920,1,"A1"," -   ",NA,0,1960,15000
"116",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6429,100,NA,"A1","4998 AMBOY ROAD                          ","            ",10312,1,0,1," 15,000 "," 1,425 ",1915,1,"A1"," -   ",NA,0,1425,15000
"117",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6456,6,NA,"A1","30 LYNCH STREET                          ","            ",10312,1,0,1," 3,640 "," 2,350 ",1980,1,"A1"," -   ",NA,0,2350,3640
"118",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6456,42,NA,"A1","429 BERTRAM AVENUE                       ","            ",10312,1,0,1," 11,340 "," 3,350 ",1997,1,"A1"," 1 ",NA,1,3350,11340
"119",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6459,12,NA,"A1","296 POILLON AVENUE                       ","            ",10312,1,0,1," 4,000 "," 2,744 ",1987,1,"A1"," 645,000 ",NA,645000,2744,4000
"120",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6469,66,NA,"A2","32 POILLON AVENUE                        ","            ",10312,1,0,1," 12,506 "," 2,316 ",1983,1,"A2"," -   ",NA,0,2316,12506
"121",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6469,114,NA,"A2","112 POILLON AVENUE                       ","            ",10312,1,0,1," 13,206 "," 1,506 ",1965,1,"A2"," -   ",NA,0,1506,13206
"122",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6475,115,NA,"A7","77 NICOLOSI LOOP                         ","            ",10312,1,0,1," 14,660 "," 7,000 ",1988,1,"A7"," 1,500,000 ",NA,1500000,7000,14660
"123",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6475,521,NA,"A5","353 ARBUTUS AVENUE                       ","            ",10312,1,0,1," 2,285 "," 1,922 ",2011,1,"A5"," -   ",NA,0,1922,2285
"124",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6475,523,NA,"A5","349 ARBUTUS AVENUE                       ","            ",10312,1,0,1," 1,547 "," 1,939 ",2011,1,"A5"," 485,000 ",NA,485000,1939,1547
"125",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6499,60,NA,"A3","54 WENDY DRIVE                           ","            ",10312,1,0,1," 11,556 "," 3,542 ",1985,1,"A3"," -   ",NA,0,3542,11556
"126",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6517,58,NA,"A3","205 ARBUTUS AVENUE                       ","            ",10312,1,0,1," 20,000 "," 3,550 ",1989,1,"A3"," 1,170,000 ",NA,1170000,3550,20000
"127",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6517,59,NA,"A3","203 ARBUTUS AVENUE                       ","            ",10312,1,0,1," 20,000 "," 3,140 ",1989,1,"A3"," 980,000 ",NA,980000,3140,20000
"128",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6517,60,NA,"A1","201 ARBUTUS AVENUE                       ","            ",10312,1,0,1," 10,195 "," 3,834 ",1990,1,"A1"," 450,000 ",NA,450000,3834,10195
"129",5,"ANNADALE                 ","01  ONE FAMILY DWELLINGS                    ","1",6523,15,NA,"A1","135 ARBUTUS AVENUE                       ","            ",10312,1,0,1," 4,620 "," 1,186 ",1945,1,"A1"," 699,000 ",NA,699000,1186,4620
"130",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",5406,1,NA,"B2","381 HAROLD AVENUE                        ","            ",10312,2,0,2," 5,032 "," 3,803 ",2015,1,"B2"," 996,866 ",NA,996866,3803,5032
"131",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",5406,2,NA,"B2","385 HAROLD AVENUE                        ","            ",10312,2,0,2," 5,132 "," 3,803 ",2015,1,"B2"," 1,002,976 ",NA,1002976,3803,5132
"132",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",5426,17,NA,"B9","11 OCEAN DRIVEWAY                        ","            ",10312,2,0,2," 10,000 "," 1,440 ",1956,1,"B9"," 10 ",NA,10,1440,10000
"133",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6212,34,NA,"B9","41 LUCY LOOP                             ","            ",10312,2,0,2," 5,070 "," 1,500 ",2000,1,"B9"," -   ",NA,0,1500,5070
"134",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6212,98,NA,"B2","1110 ARDEN AVENUE                        ","            ",10312,2,0,2," 4,470 "," 2,500 ",2000,1,"B2"," -   ",NA,0,2500,4470
"135",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6212,114,NA,"B2","1160 ARDEN AVENUE                        ","            ",10312,2,0,2," 19,950 "," 1,216 ",1910,1,"B2"," 722,500 ",NA,722500,1216,19950
"136",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6215,38,NA,"B2","128 FABIAN STREET                        ","            ",10312,2,0,2," 5,000 "," 2,591 ",2014,1,"B2"," 485,000 ",NA,485000,2591,5000
"137",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6221,9,NA,"A5","1002 ARDEN AVENUE                        ","            ",10312,1,0,1," 2,550 "," 1,400 ",2005,1,"B9"," -   ",NA,0,1400,2550
"138",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6221,18,NA,"B3","1020 ARDEN AVENUE                        ","            ",10312,2,0,2," 5,670 "," 2,528 ",1955,1,"B3"," 824,782 ",NA,824782,2528,5670
"139",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6222,14,NA,"B2","16 JEANNETTE AVENUE                      ","            ",10312,2,0,2," 4,000 "," 2,392 ",2015,1,"B2"," 804,146 ",NA,804146,2392,4000
"140",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6222,15,NA,"B2","20 JEANNETTE AVENUE                      ","            ",10312,2,0,2," 4,000 "," 2,600 ",2015,1,"B2"," 793,216 ",NA,793216,2600,4000
"141",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6222,26,NA,"B9","38 JEANNETTE AVENUE                      ","            ",10312,2,0,2," 2,825 "," 1,600 ",2004,1,"B9"," -   ",NA,0,1600,2825
"142",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6222,49,NA,"B2","25 LORRAINE AVENUE                       ","            ",10312,2,0,2," 4,000 "," 2,550 ",2015,1,"B2"," 794,233 ",NA,794233,2550,4000
"143",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6222,50,NA,"B2","21 LORRAINE AVENUE                       ","            ",10312,2,0,2," 4,000 "," 2,550 ",2015,1,"B2"," 793,216 ",NA,793216,2550,4000
"144",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6226,39,NA,"B9","776 ANNADALE ROAD                        ","            ",10312,2,0,2," 5,370 "," 1,248 ",1925,1,"B9"," -   ",NA,0,1248,5370
"145",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6229,50,NA,"B2","135 EDGEGROVE AVENUE                     ","            ",10312,2,0,2," 8,000 "," 3,640 ",2002,1,"B2"," -   ",NA,0,3640,8000
"146",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","  ",6236,22,NA,"  ","182 STAFFORD AVENUE                      ","            ",10312,0,0,0," -   "," -   ",0,1,"B2"," 935,771 ",NA,935771,NA,NA
"147",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1B",6236,24,NA,"V0","178 STAFFORD AVENUE                      ","            ",10312,1,0,1," 14,000 "," -   ",1980,1,"B2"," 935,771 ",NA,935771,NA,14000
"148",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","  ",6236,26,NA,"  ","174 STAFFORD AVENUE                      ","            ",10312,0,0,0," -   "," -   ",0,1,"B2"," 935,771 ",NA,935771,NA,NA
"149",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6237,18,NA,"B2","224 VINELAND AVENUE                      ","            ",10312,2,0,2," 5,000 "," 3,615 ",2014,1,"B2"," 906,242 ",NA,906242,3615,5000
"150",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6237,56,NA,"B2","163 STAFFORD AVENUE                      ","            ",10312,2,0,2," 4,000 "," 2,100 ",2000,1,"B2"," 705,000 ",NA,705000,2100,4000
"151",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6238,50,NA,"B9","179 VINELAND AVENUE                      ","            ",10312,2,0,2," 2,900 "," 1,400 ",2000,1,"B9"," 603,050 ",NA,603050,1400,2900
"152",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6238,54,NA,"B2","185 VINELAND AVENUE                      ","            ",10312,2,0,2," 8,000 "," 1,680 ",1975,1,"B2"," 732,000 ",NA,732000,1680,8000
"153",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6240,75,NA,"B2","7 FORNES PLACE                           ","            ",10312,2,0,2," 6,998 "," 2,100 ",2005,1,"B2"," 1,040,000 ",NA,1040000,2100,6998
"154",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6242,72,NA,"B2","25 SUMMIT PLACE                          ","            ",10312,2,0,2," 4,125 "," 3,400 ",2014,1,"B2"," -   ",NA,0,3400,4125
"155",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6246,41,NA,"B2","28 FURMAN STREET                         ","            ",10312,2,0,2," 10,360 "," 2,668 ",1978,1,"B2"," 865,000 ",NA,865000,2668,10360
"156",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6249,230,NA,"B2","970 ANNADALE ROAD                        ","            ",10312,2,0,2," 9,135 "," 1,657 ",1950,1,"B2"," 622,000 ",NA,622000,1657,9135
"157",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6250,37,NA,"B2","63 TENAFLY PLACE                         ","            ",10312,2,0,2," 4,699 "," 3,323 ",2014,1,"B2"," 778,961 ",NA,778961,3323,4699
"158",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6251,9,NA,"B2","86 DOWNES AVENUE                         ","            ",10312,2,0,2," 4,000 "," 2,100 ",1987,1,"B2"," -   ",NA,0,2100,4000
"159",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6258,4,NA,"B1","76 JEFFERSON BOULEVARD                   ","            ",10312,2,0,2," 6,000 "," 1,038 ",1935,1,"B1"," 481,650 ",NA,481650,1038,6000
"160",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6261,12,NA,"B2","252 IONIA AVENUE                         ","            ",10312,2,0,2," 4,000 "," 3,370 ",2015,1,"B2"," 748,413 ",NA,748413,3370,4000
"161",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6265,39,NA,"B2","286 JEFFERSON BOULEVARD                  ","            ",10312,2,0,2," 6,000 "," 2,758 ",1975,1,"B2"," 775,000 ",NA,775000,2758,6000
"162",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6266,57,NA,"B2","287 RENSSELAER AVENUE                    ","            ",10312,2,0,2," 4,000 "," 2,250 ",2000,1,"B2"," 490,000 ",NA,490000,2250,4000
"163",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6268,40,NA,"B2","175 SINCLAIR AVENUE                      ","            ",10312,2,0,2," 4,000 "," 2,100 ",2002,1,"B2"," 755,000 ",NA,755000,2100,4000
"164",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6268,42,NA,"B2","179 SINCLAIR AVENUE                      ","            ",10312,2,0,2," 4,000 "," 2,100 ",2002,1,"B2"," 775,000 ",NA,775000,2100,4000
"165",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6269,13,NA,"B2","294 VINELAND AVENUE                      ","            ",10312,2,0,2," 4,000 "," 2,106 ",1975,1,"B2"," -   ",NA,0,2106,4000
"166",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6273,1,NA,"B2","766 WOODROW ROAD                         ","            ",10312,2,0,2," 10,143 "," 2,368 ",1983,1,"B2"," 685,000 ",NA,685000,2368,10143
"167",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6273,10,NA,"B2","40 HOLCOMB AVENUE                        ","            ",10312,2,0,2," 5,876 "," 2,662 ",1970,1,"B2"," -   ",NA,0,2662,5876
"168",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6279,39,NA,"B2","261 SOUTH RAILROAD ST                    ","            ",10312,2,0,2," 3,952 "," 1,600 ",1993,1,"B2"," 655,000 ",NA,655000,1600,3952
"169",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6279,145,NA,"B2","208 NORTH RAILROAD ST                    ","            ",10312,2,0,2," 4,000 "," 2,032 ",1975,1,"B2"," 630,000 ",NA,630000,2032,4000
"170",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6287,15,NA,"B9","33 RAMONA AVENUE                         ","            ",10312,2,0,2," 6,000 "," 3,100 ",1985,1,"B9"," -   ",NA,0,3100,6000
"171",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6291,33,NA,"B2","65 HEENAN AVENUE                         ","            ",10312,2,0,2," 4,000 "," 2,296 ",1974,1,"B2"," -   ",NA,0,2296,4000
"172",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6301,3,NA,"B2","462 SHELDON AVENUE                       ","            ",10312,2,0,2," 12,000 "," 4,065 ",1999,1,"B2"," 970,000 ",NA,970000,4065,12000
"173",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6305,45,NA,"B1","88 BELFIELD AVENUE                       ","            ",10312,2,0,2," 10,862 "," 3,664 ",1986,1,"B1"," -   ",NA,0,3664,10862
"174",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6305,71,NA,"B2","369 CROWN AVENUE                         ","            ",10312,2,0,2," 9,550 "," 3,620 ",1986,1,"B2"," -   ",NA,0,3620,9550
"175",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6305,71,NA,"B2","369 CROWN AVENUE                         ","            ",10312,2,0,2," 9,550 "," 3,620 ",1986,1,"B2"," -   ",NA,0,3620,9550
"176",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6323,7,NA,"B2","5151 AMBOY ROAD                          ","            ",10312,2,0,2," 9,512 "," 3,880 ",1989,1,"B2"," -   ",NA,0,3880,9512
"177",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6352,3,NA,"B2","4774 HYLAN BOULEVARD                     ","            ",10312,2,0,2," 4,002 "," 2,200 ",1994,1,"B2"," 525,000 ",NA,525000,2200,4002
"178",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6356,61,NA,"B2","424 HAROLD AVENUE                        ","            ",10312,2,0,2," 4,173 "," 1,920 ",1996,1,"B2"," 1 ",NA,1,1920,4173
"179",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6356,77,NA,"B2","4719 HYLAN BOULEVARD                     ","            ",10312,2,0,2," 3,911 "," 2,600 ",1995,1,"B2"," -   ",NA,0,2600,3911
"180",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6359,48,NA,"B9","36 PEARE PLACE                           ","            ",10312,2,0,2," 5,000 "," 2,200 ",1980,1,"B9"," 655,000 ",NA,655000,2200,5000
"181",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6359,68,NA,"B2","4795 HYLAN BOULEVARD                     ","            ",10312,2,0,2," 4,040 "," 1,900 ",1999,1,"B2"," 620,000 ",NA,620000,1900,4040
"182",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6360,1,NA,"B2","639 BARCLAY AVENUE                       ","            ",10312,2,0,2," 2,280 "," 1,200 ",1999,1,"B2"," 385,000 ",NA,385000,1200,2280
"183",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6360,1,NA,"B2","639 BARCLAY AVENUE                       ","            ",10312,2,0,2," 2,280 "," 1,200 ",1999,1,"B2"," 295,000 ",NA,295000,1200,2280
"184",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6360,30,NA,"B2","581 BARCLAY AVENUE                       ","            ",10312,2,0,2," 6,000 "," 3,670 ",1987,1,"B2"," 780,000 ",NA,780000,3670,6000
"185",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6361,74,NA,"B2","180 LENZIE STREET                        ","            ",10312,2,0,2," 6,205 "," 2,840 ",1983,1,"B2"," 720,000 ",NA,720000,2840,6205
"186",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6393,18,NA,"B2","191 BOARDWALK AVENUE                     ","            ",10312,2,0,2," 12,313 "," 7,644 ",1945,1,"B2"," 1,450,000 ",NA,1450000,7644,12313
"187",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6399,16,NA,"B2","29 OCEANVIEW AVENUE                      ","            ",10312,2,0,2," 4,800 "," 1,974 ",1940,1,"B2"," 420,000 ",NA,420000,1974,4800
"188",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6399,31,NA,"B2","433 LIPSETT AVENUE                       ","            ",10312,2,0,2," 6,103 "," 2,465 ",2015,1,"B2"," 845,147 ",NA,845147,2465,6103
"189",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6401,66,NA,"B2","628 BARCLAY AVENUE                       ","            ",10312,2,0,2," 6,000 "," 3,250 ",1995,1,"B2"," 840,000 ",NA,840000,3250,6000
"190",5,"ANNADALE                 ","02  TWO FAMILY DWELLINGS                    ","1",6402,1,NA,"B2","60 ALLEN PLACE                           ","            ",10312,2,0,2," 4,838 "," 3,400 ",1995,1,"B2"," -   ",NA,0,3400,4838
